gene_name,cell_type,is_tf,source,category
TPT1,thymus-vein_endothelial_cell,False,tabula,endothelial
RPLP2,thymus-vein_endothelial_cell,False,tabula,endothelial
RPLP1,thymus-vein_endothelial_cell,False,tabula,endothelial
RPL10A,thymus-vein_endothelial_cell,False,tabula,endothelial
RPS4X,thymus-vein_endothelial_cell,True,tabula,endothelial
TMSB4X,thymus-vein_endothelial_cell,False,tabula,endothelial
RPL18A,thymus-vein_endothelial_cell,False,tabula,endothelial
RACK1,thymus-vein_endothelial_cell,False,tabula,endothelial
RPL7A,thymus-vein_endothelial_cell,False,tabula,endothelial
GSN,thymus-vein_endothelial_cell,False,tabula,endothelial
CD74,thymus-vein_endothelial_cell,False,tabula,endothelial
VIM,thymus-vein_endothelial_cell,False,tabula,endothelial
SPARCL1,thymus-vein_endothelial_cell,False,tabula,endothelial
ZFP36,thymus-vein_endothelial_cell,False,tabula,endothelial
HLA-E,thymus-vein_endothelial_cell,False,tabula,endothelial
MT2A,thymus-vein_endothelial_cell,False,tabula,endothelial
IGFBP7,thymus-vein_endothelial_cell,False,tabula,endothelial
TMSB10,thymus-vein_endothelial_cell,False,tabula,endothelial
NFKBIA,thymus-vein_endothelial_cell,False,tabula,endothelial
FOS,thymus-vein_endothelial_cell,True,tabula,endothelial
MGP,thymus-vein_endothelial_cell,False,tabula,endothelial
HSP90AB1,thymus-vein_endothelial_cell,False,tabula,endothelial
RPS25,thymus-vein_endothelial_cell,False,tabula,endothelial
IFITM3,thymus-vein_endothelial_cell,False,tabula,endothelial
ADAMTS1,thymus-vein_endothelial_cell,False,tabula,endothelial
RPL26,thymus-vein_endothelial_cell,False,tabula,endothelial
RPL35,thymus-vein_endothelial_cell,True,tabula,endothelial
RPLP0,thymus-vein_endothelial_cell,False,tabula,endothelial
ITM2B,thymus-vein_endothelial_cell,False,tabula,endothelial
ACKR1,thymus-vein_endothelial_cell,False,tabula,endothelial
TXNIP,thymus-vein_endothelial_cell,False,tabula,endothelial
VWF,thymus-vein_endothelial_cell,False,tabula,endothelial
FABP4,thymus-vein_endothelial_cell,False,tabula,endothelial
PLVAP,thymus-vein_endothelial_cell,False,tabula,endothelial
RPS8,trachea-endothelial_cell,False,tabula,endothelial
RPL21,trachea-endothelial_cell,False,tabula,endothelial
RPS9,trachea-endothelial_cell,False,tabula,endothelial
RPS6,trachea-endothelial_cell,False,tabula,endothelial
RPS7,trachea-endothelial_cell,False,tabula,endothelial
EEF1A1,trachea-endothelial_cell,False,tabula,endothelial
FAU,trachea-endothelial_cell,False,tabula,endothelial
RPL28,trachea-endothelial_cell,False,tabula,endothelial
RPL29,trachea-endothelial_cell,False,tabula,endothelial
RPL11,trachea-endothelial_cell,False,tabula,endothelial
RPL12,trachea-endothelial_cell,False,tabula,endothelial
RPL15,trachea-endothelial_cell,False,tabula,endothelial
RPL14,trachea-endothelial_cell,False,tabula,endothelial
RPS5,trachea-endothelial_cell,False,tabula,endothelial
RPS2,trachea-endothelial_cell,False,tabula,endothelial
RPS3,trachea-endothelial_cell,False,tabula,endothelial
B2M,trachea-endothelial_cell,False,tabula,endothelial
RPL19,trachea-endothelial_cell,False,tabula,endothelial
RPL18,trachea-endothelial_cell,False,tabula,endothelial
RPL41,trachea-endothelial_cell,False,tabula,endothelial
EIF1,trachea-endothelial_cell,False,tabula,endothelial
RPS27,trachea-endothelial_cell,False,tabula,endothelial
RPS29,trachea-endothelial_cell,False,tabula,endothelial
RPS28,trachea-endothelial_cell,False,tabula,endothelial
NACA,trachea-endothelial_cell,False,tabula,endothelial
ND2,trachea-endothelial_cell,False,tabula,endothelial
RPS21,trachea-endothelial_cell,False,tabula,endothelial
ND1,trachea-endothelial_cell,False,tabula,endothelial
ND4,trachea-endothelial_cell,False,tabula,endothelial
RPS23,trachea-endothelial_cell,False,tabula,endothelial
ND3,trachea-endothelial_cell,False,tabula,endothelial
RPS24,trachea-endothelial_cell,False,tabula,endothelial
RPL5,trachea-endothelial_cell,False,tabula,endothelial
RPL6,trachea-endothelial_cell,True,tabula,endothelial
RPL3,trachea-endothelial_cell,False,tabula,endothelial
RPL30,trachea-endothelial_cell,False,tabula,endothelial
RPL32,trachea-endothelial_cell,False,tabula,endothelial
ATP6,trachea-endothelial_cell,False,tabula,endothelial
RPL34,trachea-endothelial_cell,False,tabula,endothelial
ACTG1,trachea-endothelial_cell,False,tabula,endothelial
RPL9,trachea-endothelial_cell,False,tabula,endothelial
RPL8,trachea-endothelial_cell,False,tabula,endothelial
RPS16,trachea-endothelial_cell,False,tabula,endothelial
RPS15,trachea-endothelial_cell,False,tabula,endothelial
RPS18,trachea-endothelial_cell,False,tabula,endothelial
RPS19,trachea-endothelial_cell,False,tabula,endothelial
RPL37,trachea-endothelial_cell,False,tabula,endothelial
COX3,trachea-endothelial_cell,False,tabula,endothelial
RPL36,trachea-endothelial_cell,False,tabula,endothelial
COX2,trachea-endothelial_cell,False,tabula,endothelial
RPL39,trachea-endothelial_cell,False,tabula,endothelial
COX1,trachea-endothelial_cell,False,tabula,endothelial
RPS11,trachea-endothelial_cell,False,tabula,endothelial
RPS14,trachea-endothelial_cell,False,tabula,endothelial
RPS13,trachea-endothelial_cell,False,tabula,endothelial
RPL13A,trachea-endothelial_cell,False,tabula,endothelial
RPS3A,trachea-endothelial_cell,False,tabula,endothelial
PTMA,trachea-endothelial_cell,False,tabula,endothelial
RPL37A,trachea-endothelial_cell,False,tabula,endothelial
CYTB,trachea-endothelial_cell,False,tabula,endothelial
RPS15A,trachea-endothelial_cell,False,tabula,endothelial
RPS27A,trachea-endothelial_cell,False,tabula,endothelial
RPL35A,trachea-endothelial_cell,False,tabula,endothelial
RPL23A,trachea-endothelial_cell,False,tabula,endothelial
GAPDH,trachea-endothelial_cell,False,tabula,endothelial
TPT1,trachea-endothelial_cell,False,tabula,endothelial
RPLP2,trachea-endothelial_cell,False,tabula,endothelial
RPLP1,trachea-endothelial_cell,False,tabula,endothelial
RPL10A,trachea-endothelial_cell,False,tabula,endothelial
RPS4X,trachea-endothelial_cell,True,tabula,endothelial
TMSB4X,trachea-endothelial_cell,False,tabula,endothelial
RPL18A,trachea-endothelial_cell,False,tabula,endothelial
RPL7A,trachea-endothelial_cell,False,tabula,endothelial
CD74,trachea-endothelial_cell,False,tabula,endothelial
MYL6,trachea-endothelial_cell,False,tabula,endothelial
VIM,trachea-endothelial_cell,False,tabula,endothelial
SPARCL1,trachea-endothelial_cell,False,tabula,endothelial
ZFP36,trachea-endothelial_cell,False,tabula,endothelial
JUND,trachea-endothelial_cell,True,tabula,endothelial
HLA-A,trachea-endothelial_cell,False,tabula,endothelial
HLA-B,trachea-endothelial_cell,False,tabula,endothelial
HLA-E,trachea-endothelial_cell,False,tabula,endothelial
IGFBP7,trachea-endothelial_cell,False,tabula,endothelial
TMSB10,trachea-endothelial_cell,False,tabula,endothelial
NFKBIA,trachea-endothelial_cell,False,tabula,endothelial
SOCS3,trachea-endothelial_cell,False,tabula,endothelial
FOS,trachea-endothelial_cell,True,tabula,endothelial
CCL21,trachea-endothelial_cell,False,tabula,endothelial
RPS25,trachea-endothelial_cell,False,tabula,endothelial
IFITM3,trachea-endothelial_cell,False,tabula,endothelial
A2M,trachea-endothelial_cell,False,tabula,endothelial
RPL26,trachea-endothelial_cell,False,tabula,endothelial
RPL35,trachea-endothelial_cell,True,tabula,endothelial
ITM2B,trachea-endothelial_cell,False,tabula,endothelial
ACKR1,trachea-endothelial_cell,False,tabula,endothelial
IFITM2,trachea-endothelial_cell,False,tabula,endothelial
ID3,trachea-endothelial_cell,False,tabula,endothelial
FABP4,trachea-endothelial_cell,False,tabula,endothelial
PLVAP,trachea-endothelial_cell,False,tabula,endothelial
FKBP1A,trachea-endothelial_cell,False,tabula,endothelial
RPS8,vasculature-endothelial_cell,False,tabula,endothelial
RPL21,vasculature-endothelial_cell,False,tabula,endothelial
RPS9,vasculature-endothelial_cell,False,tabula,endothelial
RPS6,vasculature-endothelial_cell,False,tabula,endothelial
RPS7,vasculature-endothelial_cell,False,tabula,endothelial
EEF1A1,vasculature-endothelial_cell,False,tabula,endothelial
FAU,vasculature-endothelial_cell,False,tabula,endothelial
S100A6,vasculature-endothelial_cell,False,tabula,endothelial
RPL28,vasculature-endothelial_cell,False,tabula,endothelial
RPL29,vasculature-endothelial_cell,False,tabula,endothelial
RPL11,vasculature-endothelial_cell,False,tabula,endothelial
RPL12,vasculature-endothelial_cell,False,tabula,endothelial
RPL15,vasculature-endothelial_cell,False,tabula,endothelial
RPL14,vasculature-endothelial_cell,False,tabula,endothelial
RPS5,vasculature-endothelial_cell,False,tabula,endothelial
RPS2,vasculature-endothelial_cell,False,tabula,endothelial
RPS3,vasculature-endothelial_cell,False,tabula,endothelial
B2M,vasculature-endothelial_cell,False,tabula,endothelial
RPL19,vasculature-endothelial_cell,False,tabula,endothelial
RPL18,vasculature-endothelial_cell,False,tabula,endothelial
RPL41,vasculature-endothelial_cell,False,tabula,endothelial
EIF1,vasculature-endothelial_cell,False,tabula,endothelial
RPS27,vasculature-endothelial_cell,False,tabula,endothelial
RPS29,vasculature-endothelial_cell,False,tabula,endothelial
RPS28,vasculature-endothelial_cell,False,tabula,endothelial
NACA,vasculature-endothelial_cell,False,tabula,endothelial
RPS21,vasculature-endothelial_cell,False,tabula,endothelial
FTL,vasculature-endothelial_cell,False,tabula,endothelial
ND4,vasculature-endothelial_cell,False,tabula,endothelial
RPS23,vasculature-endothelial_cell,False,tabula,endothelial
ND3,vasculature-endothelial_cell,False,tabula,endothelial
RPS24,vasculature-endothelial_cell,False,tabula,endothelial
RPL5,vasculature-endothelial_cell,False,tabula,endothelial
RPL6,vasculature-endothelial_cell,True,tabula,endothelial
RPL3,vasculature-endothelial_cell,False,tabula,endothelial
RPL30,vasculature-endothelial_cell,False,tabula,endothelial
RPL32,vasculature-endothelial_cell,False,tabula,endothelial
ATP6,vasculature-endothelial_cell,False,tabula,endothelial
RPL34,vasculature-endothelial_cell,False,tabula,endothelial
ACTG1,vasculature-endothelial_cell,False,tabula,endothelial
RPL9,vasculature-endothelial_cell,False,tabula,endothelial
RPL8,vasculature-endothelial_cell,False,tabula,endothelial
RPS16,vasculature-endothelial_cell,False,tabula,endothelial
RPS15,vasculature-endothelial_cell,False,tabula,endothelial
RPS18,vasculature-endothelial_cell,False,tabula,endothelial
RPS19,vasculature-endothelial_cell,False,tabula,endothelial
FTH1,vasculature-endothelial_cell,False,tabula,endothelial
RPL37,vasculature-endothelial_cell,False,tabula,endothelial
COX3,vasculature-endothelial_cell,False,tabula,endothelial
RPL36,vasculature-endothelial_cell,False,tabula,endothelial
COX2,vasculature-endothelial_cell,False,tabula,endothelial
RPL39,vasculature-endothelial_cell,False,tabula,endothelial
COX1,vasculature-endothelial_cell,False,tabula,endothelial
RPS11,vasculature-endothelial_cell,False,tabula,endothelial
RPS14,vasculature-endothelial_cell,False,tabula,endothelial
RPS13,vasculature-endothelial_cell,False,tabula,endothelial
RPL13A,vasculature-endothelial_cell,False,tabula,endothelial
RPS3A,vasculature-endothelial_cell,False,tabula,endothelial
PTMA,vasculature-endothelial_cell,False,tabula,endothelial
RPL37A,vasculature-endothelial_cell,False,tabula,endothelial
CYTB,vasculature-endothelial_cell,False,tabula,endothelial
RPS15A,vasculature-endothelial_cell,False,tabula,endothelial
RPS27A,vasculature-endothelial_cell,False,tabula,endothelial
H3-3B,vasculature-endothelial_cell,False,tabula,endothelial
RPL35A,vasculature-endothelial_cell,False,tabula,endothelial
RPL23A,vasculature-endothelial_cell,False,tabula,endothelial
GAPDH,vasculature-endothelial_cell,False,tabula,endothelial
TPT1,vasculature-endothelial_cell,False,tabula,endothelial
RPLP2,vasculature-endothelial_cell,False,tabula,endothelial
RPLP1,vasculature-endothelial_cell,False,tabula,endothelial
ADIRF,vasculature-endothelial_cell,False,tabula,endothelial
RPL10A,vasculature-endothelial_cell,False,tabula,endothelial
RPS4X,vasculature-endothelial_cell,True,tabula,endothelial
TMSB4X,vasculature-endothelial_cell,False,tabula,endothelial
RPL18A,vasculature-endothelial_cell,False,tabula,endothelial
RACK1,vasculature-endothelial_cell,False,tabula,endothelial
RPL7A,vasculature-endothelial_cell,False,tabula,endothelial
GSN,vasculature-endothelial_cell,False,tabula,endothelial
CD74,vasculature-endothelial_cell,False,tabula,endothelial
IFI27,vasculature-endothelial_cell,False,tabula,endothelial
VIM,vasculature-endothelial_cell,False,tabula,endothelial
SPARCL1,vasculature-endothelial_cell,False,tabula,endothelial
ZFP36,vasculature-endothelial_cell,False,tabula,endothelial
HLA-B,vasculature-endothelial_cell,False,tabula,endothelial
HLA-E,vasculature-endothelial_cell,False,tabula,endothelial
IGFBP7,vasculature-endothelial_cell,False,tabula,endothelial
TMSB10,vasculature-endothelial_cell,False,tabula,endothelial
FOS,vasculature-endothelial_cell,True,tabula,endothelial
MGP,vasculature-endothelial_cell,False,tabula,endothelial
RPS25,vasculature-endothelial_cell,False,tabula,endothelial
IFITM3,vasculature-endothelial_cell,False,tabula,endothelial
RPL26,vasculature-endothelial_cell,False,tabula,endothelial
RPS26,vasculature-endothelial_cell,False,tabula,endothelial
RPL27A,vasculature-endothelial_cell,False,tabula,endothelial
KLF2,vasculature-endothelial_cell,True,tabula,endothelial
CLU,vasculature-endothelial_cell,False,tabula,endothelial
ITM2B,vasculature-endothelial_cell,False,tabula,endothelial
ACKR1,vasculature-endothelial_cell,False,tabula,endothelial
TXNIP,vasculature-endothelial_cell,False,tabula,endothelial
VWF,vasculature-endothelial_cell,False,tabula,endothelial
RPS8,vasculature-fibroblast,False,tabula,fibroblast
RPL21,vasculature-fibroblast,False,tabula,fibroblast
RPS9,vasculature-fibroblast,False,tabula,fibroblast
RPS6,vasculature-fibroblast,False,tabula,fibroblast
EEF1A1,vasculature-fibroblast,False,tabula,fibroblast
S100A6,vasculature-fibroblast,False,tabula,fibroblast
RPL28,vasculature-fibroblast,False,tabula,fibroblast
RPL29,vasculature-fibroblast,False,tabula,fibroblast
RPL11,vasculature-fibroblast,False,tabula,fibroblast
RPL12,vasculature-fibroblast,False,tabula,fibroblast
RPL15,vasculature-fibroblast,False,tabula,fibroblast
RPL14,vasculature-fibroblast,False,tabula,fibroblast
RPS5,vasculature-fibroblast,False,tabula,fibroblast
RPS2,vasculature-fibroblast,False,tabula,fibroblast
RPS3,vasculature-fibroblast,False,tabula,fibroblast
RPL19,vasculature-fibroblast,False,tabula,fibroblast
RPL18,vasculature-fibroblast,False,tabula,fibroblast
RPL41,vasculature-fibroblast,False,tabula,fibroblast
RPS27,vasculature-fibroblast,False,tabula,fibroblast
RPS29,vasculature-fibroblast,False,tabula,fibroblast
RPS28,vasculature-fibroblast,False,tabula,fibroblast
FTL,vasculature-fibroblast,False,tabula,fibroblast
ND4,vasculature-fibroblast,False,tabula,fibroblast
RPS23,vasculature-fibroblast,False,tabula,fibroblast
ND3,vasculature-fibroblast,False,tabula,fibroblast
RPS24,vasculature-fibroblast,False,tabula,fibroblast
RPL5,vasculature-fibroblast,False,tabula,fibroblast
RPL6,vasculature-fibroblast,True,tabula,fibroblast
RPL3,vasculature-fibroblast,False,tabula,fibroblast
RPL30,vasculature-fibroblast,False,tabula,fibroblast
RPL32,vasculature-fibroblast,False,tabula,fibroblast
ATP6,vasculature-fibroblast,False,tabula,fibroblast
RPL34,vasculature-fibroblast,False,tabula,fibroblast
RPL9,vasculature-fibroblast,False,tabula,fibroblast
RPL8,vasculature-fibroblast,False,tabula,fibroblast
RPS16,vasculature-fibroblast,False,tabula,fibroblast
RPS15,vasculature-fibroblast,False,tabula,fibroblast
RPS18,vasculature-fibroblast,False,tabula,fibroblast
RPS19,vasculature-fibroblast,False,tabula,fibroblast
FTH1,vasculature-fibroblast,False,tabula,fibroblast
RPL37,vasculature-fibroblast,False,tabula,fibroblast
COX3,vasculature-fibroblast,False,tabula,fibroblast
RPL36,vasculature-fibroblast,False,tabula,fibroblast
COX2,vasculature-fibroblast,False,tabula,fibroblast
RPL39,vasculature-fibroblast,False,tabula,fibroblast
COX1,vasculature-fibroblast,False,tabula,fibroblast
RPS11,vasculature-fibroblast,False,tabula,fibroblast
RPS14,vasculature-fibroblast,False,tabula,fibroblast
RPS13,vasculature-fibroblast,False,tabula,fibroblast
RPL13A,vasculature-fibroblast,False,tabula,fibroblast
RPS3A,vasculature-fibroblast,False,tabula,fibroblast
RPL37A,vasculature-fibroblast,False,tabula,fibroblast
CYTB,vasculature-fibroblast,False,tabula,fibroblast
RPS15A,vasculature-fibroblast,False,tabula,fibroblast
RPS27A,vasculature-fibroblast,False,tabula,fibroblast
RPL35A,vasculature-fibroblast,False,tabula,fibroblast
TPT1,vasculature-fibroblast,False,tabula,fibroblast
RPLP2,vasculature-fibroblast,False,tabula,fibroblast
RPLP1,vasculature-fibroblast,False,tabula,fibroblast
RPL10A,vasculature-fibroblast,False,tabula,fibroblast
RPS4X,vasculature-fibroblast,True,tabula,fibroblast
TMSB4X,vasculature-fibroblast,False,tabula,fibroblast
RPL18A,vasculature-fibroblast,False,tabula,fibroblast
RACK1,vasculature-fibroblast,False,tabula,fibroblast
RPL7A,vasculature-fibroblast,False,tabula,fibroblast
GSN,vasculature-fibroblast,False,tabula,fibroblast
VIM,vasculature-fibroblast,False,tabula,fibroblast
SPARCL1,vasculature-fibroblast,False,tabula,fibroblast
MT2A,vasculature-fibroblast,False,tabula,fibroblast
IGFBP7,vasculature-fibroblast,False,tabula,fibroblast
JUN,vasculature-fibroblast,True,tabula,fibroblast
FOS,vasculature-fibroblast,True,tabula,fibroblast
TIMP1,vasculature-fibroblast,False,tabula,fibroblast
COL1A2,vasculature-fibroblast,False,tabula,fibroblast
MGP,vasculature-fibroblast,False,tabula,fibroblast
FBLN1,vasculature-fibroblast,False,tabula,fibroblast
IGFBP6,vasculature-fibroblast,False,tabula,fibroblast
APOD,vasculature-fibroblast,False,tabula,fibroblast
PLA2G2A,vasculature-fibroblast,False,tabula,fibroblast
DCN,vasculature-fibroblast,False,tabula,fibroblast
C1R,vasculature-fibroblast,False,tabula,fibroblast
CST3,vasculature-fibroblast,False,tabula,fibroblast
RPS20,vasculature-fibroblast,False,tabula,fibroblast
HSP90AA1,vasculature-fibroblast,False,tabula,fibroblast
IFITM3,vasculature-fibroblast,False,tabula,fibroblast
COL3A1,vasculature-fibroblast,False,tabula,fibroblast
RPL26,vasculature-fibroblast,False,tabula,fibroblast
RPL27A,vasculature-fibroblast,False,tabula,fibroblast
RPL35,vasculature-fibroblast,True,tabula,fibroblast
RPLP0,vasculature-fibroblast,False,tabula,fibroblast
IGFBP5,vasculature-fibroblast,False,tabula,fibroblast
CCDC80,vasculature-fibroblast,False,tabula,fibroblast
ADH1B,vasculature-fibroblast,False,tabula,fibroblast
GPX3,vasculature-fibroblast,False,tabula,fibroblast
TIMP3,vasculature-fibroblast,False,tabula,fibroblast
APOE,vasculature-fibroblast,False,tabula,fibroblast
COL1A1,vasculature-fibroblast,False,tabula,fibroblast
COL6A2,vasculature-fibroblast,False,tabula,fibroblast
MFAP5,vasculature-fibroblast,False,tabula,fibroblast
C1S,vasculature-fibroblast,False,tabula,fibroblast
RPS8,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL21,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS9,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS6,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS7,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
EEF1A1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
FAU,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
S100A6,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL28,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL29,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL11,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL12,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL15,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS2,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS3,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
B2M,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL19,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL18,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL41,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
EIF1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS27,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS29,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS28,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
NACA,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ND2,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS21,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ND1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ND4,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS23,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ND3,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ND5,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS24,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL5,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL6,eye-retinal_blood_vessel_endothelial_cell,True,tabula,endothelial
RPL3,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL30,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL32,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ATP6,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL34,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ACTG1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL9,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL8,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS16,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS15,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS18,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS19,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL37,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
COX3,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL36,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
COX2,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL39,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
COX1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS11,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS14,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS13,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL13A,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS3A,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
PTMA,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL37A,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
CYTB,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS15A,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS27A,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL35A,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
TPT1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPLP2,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPLP1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ADIRF,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL10A,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS4X,eye-retinal_blood_vessel_endothelial_cell,True,tabula,endothelial
TMSB4X,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL18A,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RACK1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL7A,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
GSN,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
CD74,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
TM4SF1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
VIM,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
SPARCL1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ZFP36,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
HLA-B,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
HLA-E,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
IGFBP7,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
TMSB10,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
JUN,eye-retinal_blood_vessel_endothelial_cell,True,tabula,endothelial
NFKBIA,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
FOS,eye-retinal_blood_vessel_endothelial_cell,True,tabula,endothelial
HSP90AA1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
HSP90AB1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
IFITM3,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL26,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL27A,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPL35,eye-retinal_blood_vessel_endothelial_cell,True,tabula,endothelial
CLU,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ITM2B,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
ACKR1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
TXNIP,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
VWF,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
SELE,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
STC1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
SPRY1,eye-retinal_blood_vessel_endothelial_cell,False,tabula,endothelial
RPS8,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL21,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS9,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS6,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPS7,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPSA,mammary-endothelial_cell_of_artery,False,tabula,endothelial
EEF1A1,mammary-endothelial_cell_of_artery,False,tabula,endothelial
FAU,mammary-endothelial_cell_of_artery,False,tabula,endothelial
S100A6,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL28,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL29,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL11,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL12,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL15,mammary-endothelial_cell_of_artery,False,tabula,endothelial
RPL14,mammary-endothelial_cell_of_artery,False,tabula,endothelial
